Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
User366,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User367,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User368,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User369,"USER (2000, 1, 0)",Boolean,1,RO,2000,,,,,,,,,,bb2,
User370,"USER (1900, 1, 0)",Boolean,1,RO,1900,,,,,,,,,,bb2,
User371,"USER (2000, 213, 345, 375, 932)",Long,1,RO,2000,,,,,,,,,,bb2,
User372,"USER (1800, 213, 345, 375, 932)",Long,1,RO,1800,,,,,,,,,,bb2,
User373,"USER (1900, 1, 0)",Boolean,1,RO,1900,,,,,,,,,,bb2,
User374,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User375,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User376,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User377,"USER (1500, 1, 0)",Boolean,1,RO,1500,,,,,,,,,,bb2,
User378,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User379,"USER (1800, 213, 345, 375, 932)",Long,1,RO,1800,,,,,,,,,,bb2,
User380,"USER (1300, 213, 345, 375, 932)",Long,1,RO,1300,,,,,,,,,,bb2,
User381,"USER (100, 213, 345, 375, 932)",Long,1,RO,200,,,,,,,,,,bb2,
User382,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User383,"USER (1800, 1, 0)",Boolean,1,RO,1800,,,,,,,,,,bb2,
User384,"USER (1300, 213, 345, 375, 932)",Long,1,RO,1300,,,,,,,,,,bb2,
User385,"USER (700, 213, 345, 375, 932)",Long,1,RO,700,,,,,,,,,,bb2,
User386,"USER (1800, 213, 345, 375, 932)",Long,1,RO,1800,,,,,,,,,,bb2,
User387,"USER (700, 213, 345, 375, 932)",Long,1,RO,700,,,,,,,,,,bb2,
User388,"USER (300, 213, 345, 375, 932)",Long,1,RO,300,,,,,,,,,,bb2,
User389,"USER (1100, 213, 345, 375, 932)",Long,1,RO,1100,,,,,,,,,,bb2,
User390,"USER (1200, 213, 345, 375, 932)",Long,1,RO,1200,,,,,,,,,,bb2,
User391,"USER (300, 213, 345, 375, 932)",Long,1,RO,300,,,,,,,,,,bb2,
User392,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User393,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User394,"USER (600, 1, 0)",Boolean,1,RO,600,,,,,,,,,,bb2,
User395,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User396,"USER (1500, 1, 0)",Boolean,1,RO,1500,,,,,,,,,,bb2,
User397,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User398,"USER (1800, 213, 345, 375, 932)",Long,1,RO,1800,,,,,,,,,,bb2,
User399,"USER (100, 213, 345, 375, 932)",Long,1,RO,200,,,,,,,,,,bb2,
User400,"USER (800, 1, 0)",Boolean,1,RO,800,,,,,,,,,,bb2,
User401,"USER (500, 1, 0)",Boolean,1,RO,500,,,,,,,,,,bb2,
User402,"USER (1400, 1, 0)",Boolean,1,RO,1400,,,,,,,,,,bb2,
User403,"USER (1400, 213, 345, 375, 932)",Long,1,RO,1400,,,,,,,,,,bb2,
User404,"USER (2000, 213, 345, 375, 932)",Long,1,RO,2000,,,,,,,,,,bb2,
User405,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User406,"USER (800, 1, 0)",Boolean,1,RO,800,,,,,,,,,,bb2,
User407,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User408,"USER (1400, 213, 345, 375, 932)",Long,1,RO,1400,,,,,,,,,,bb2,
User409,"USER (2000, 213, 345, 375, 932)",Long,1,RO,2000,,,,,,,,,,bb2,
User410,"USER (1200, 213, 345, 375, 932)",Long,1,RO,1200,,,,,,,,,,bb2,
User411,"USER (1100, 1, 0)",Boolean,1,RO,1100,,,,,,,,,,bb2,
User412,"USER (1600, 213, 345, 375, 932)",Long,1,RO,1600,,,,,,,,,,bb2,
User413,"USER (1000, 213, 345, 375, 932)",Long,1,RO,1000,,,,,,,,,,bb2,
User414,"USER (500, 213, 345, 375, 932)",Long,1,RO,500,,,,,,,,,,bb2,
User415,"USER (1600, 213, 345, 375, 932)",Long,1,RO,1600,,,,,,,,,,bb2,
User416,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User417,"USER (600, 213, 345, 375, 932)",Long,1,RO,600,,,,,,,,,,bb2,
User418,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User419,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User420,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User421,"USER (1100, 213, 345, 375, 932)",Long,1,RO,1100,,,,,,,,,,bb2,
User422,"USER (1200, 213, 345, 375, 932)",Long,1,RO,1200,,,,,,,,,,bb2,
User423,"USER (1800, 1, 0)",Boolean,1,RO,1800,,,,,,,,,,bb2,
User424,"USER (700, 213, 345, 375, 932)",Long,1,RO,700,,,,,,,,,,bb2,
User425,"USER (1500, 1, 0)",Boolean,1,RO,1500,,,,,,,,,,bb2,
User426,"USER (100, 213, 345, 375, 932)",Long,1,RO,200,,,,,,,,,,bb2,
User427,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User428,"USER (2000, 1, 0)",Boolean,1,RO,2000,,,,,,,,,,bb2,
User429,"USER (700, 213, 345, 375, 932)",Long,1,RO,700,,,,,,,,,,bb2,
User430,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User431,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User432,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User433,"USER (1200, 213, 345, 375, 932)",Long,1,RO,1200,,,,,,,,,,bb2,
User434,"USER (600, 213, 345, 375, 932)",Long,1,RO,600,,,,,,,,,,bb2,
User435,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User436,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User437,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User438,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User439,"USER (900, 1, 0)",Boolean,1,RO,900,,,,,,,,,,bb2,
User440,"USER (600, 213, 345, 375, 932)",Long,1,RO,600,,,,,,,,,,bb2,
User441,"USER (900, 1, 0)",Boolean,1,RO,900,,,,,,,,,,bb2,
User442,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User443,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User444,"USER (800, 1, 0)",Boolean,1,RO,800,,,,,,,,,,bb2,
User445,"USER (500, 213, 345, 375, 932)",Long,1,RO,500,,,,,,,,,,bb2,
User446,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User447,"USER (1300, 213, 345, 375, 932)",Long,1,RO,1300,,,,,,,,,,bb2,
User448,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User449,"USER (1200, 213, 345, 375, 932)",Long,1,RO,1200,,,,,,,,,,bb2,
User450,"USER (2000, 213, 345, 375, 932)",Long,1,RO,2000,,,,,,,,,,bb2,
User451,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User452,"USER (1300, 213, 345, 375, 932)",Long,1,RO,1300,,,,,,,,,,bb2,
User453,"USER (1000, 213, 345, 375, 932)",Long,1,RO,1000,,,,,,,,,,bb2,
User454,"USER (1900, 1, 0)",Boolean,1,RO,1900,,,,,,,,,,bb2,
User455,"USER (800, 1, 0)",Boolean,1,RO,800,,,,,,,,,,bb2,
User456,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User457,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User458,"USER (100, 213, 345, 375, 932)",Long,1,RO,100,,,,,,,,,,bb2,
User459,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User460,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User461,"USER (300, 1, 0)",Boolean,1,RO,300,,,,,,,,,,bb2,
User462,"USER (1500, 1, 0)",Boolean,1,RO,1500,,,,,,,,,,bb2,
User463,"USER (100, 213, 345, 375, 932)",Long,1,RO,200,,,,,,,,,,bb2,
User464,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User465,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User466,"USER (2000, 213, 345, 375, 932)",Long,1,RO,2000,,,,,,,,,,bb2,
User467,"USER (1100, 213, 345, 375, 932)",Long,1,RO,1100,,,,,,,,,,bb2,
User468,"USER (2000, 1, 0)",Boolean,1,RO,2000,,,,,,,,,,bb2,
User469,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User470,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User471,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User472,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User473,"USER (100, 213, 345, 375, 932)",Long,1,RO,200,,,,,,,,,,bb2,
User474,"USER (100, 1, 0)",Boolean,1,RO,100,,,,,,,,,,bb2,
User475,"USER (300, 1, 0)",Boolean,1,RO,300,,,,,,,,,,bb2,
User476,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User477,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User478,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User479,"USER (400, 213, 345, 375, 932)",Long,1,RO,400,,,,,,,,,,bb2,
User480,"USER (500, 213, 345, 375, 932)",Long,1,RO,500,,,,,,,,,,bb2,
User481,"USER (1100, 213, 345, 375, 932)",Long,1,RO,1100,,,,,,,,,,bb2,
User482,"USER (1800, 213, 345, 375, 932)",Long,1,RO,1800,,,,,,,,,,bb2,
User483,"USER (700, 213, 345, 375, 932)",Long,1,RO,700,,,,,,,,,,bb2,
User484,"USER (1100, 1, 0)",Boolean,1,RO,1100,,,,,,,,,,bb2,
User485,"USER (300, 213, 345, 375, 932)",Long,1,RO,300,,,,,,,,,,bb2,
User486,"USER (100, 213, 345, 375, 932)",Long,1,RO,100,,,,,,,,,,bb2,
User487,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User488,"USER (100, 1, 0)",Boolean,1,RO,100,,,,,,,,,,bb2,
User489,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User490,"USER (100, 213, 345, 375, 932)",Long,1,RO,100,,,,,,,,,,bb2,
User491,"USER (1200, 1, 0)",Boolean,1,RO,1200,,,,,,,,,,bb2,
User492,"USER (1400, 1, 0)",Boolean,1,RO,1400,,,,,,,,,,bb2,
User493,"USER (600, 1, 0)",Long,1,RO,600,,,,,,,,,,bb2,
User494,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User495,"USER (800, 1, 0)",Boolean,1,RO,800,,,,,,,,,,bb2,
User496,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User497,"USER (500, 1, 0)",Long,1,RO,500,,,,,,,,,,bb2,
User498,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User499,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User500,"USER (1000, 1, 0)",Boolean,1,RO,1000,,,,,,,,,,bb2,
